1.05797101449	103296238484
1.10144927536	3213973218370
1.24637681159	6147979268690
1.39130434783	8231764886870
1.50724637681	12548492322500
2	19128906344200
2.49275362319	16265507027500
3	12548492322500
4	5578004666280
4.50724637681	4517826801210
5	3841554883590
6	2603112620550
8	1499879391890
9.98550724638	1000000000000
